Description,Revenue,Revenue %,Cumulative %,ABC
SET/20 COLLAGE PAPER NAPKIN ,714.55,0.007259262402653811,94.38814118669039,B
ZINC HEART LATTICE PLANTER BOWL,713.8000000000001,0.007251642996311373,94.3953928296867,B
PAINTED BIRD ASSORTED CHRISTMAS,712.9100000000001,0.007242601300785011,94.40263543098749,B
CUPID DESIGN SCENTED CANDLES,708.21,0.007194853021039055,94.40983028400852,B
200 BENDY SKULL STRAWS,707.95,0.007192211626840343,94.41702249563536,B
WOVEN BERRIES CUSHION COVER ,706.4,0.007176464853732633,94.4241989604891,B
LOUVRE VANITY MIRROR,705.9,0.00717138524950434,94.4313703457386,B
BEACH HUT SHELF W 3 DRAWERS,703.63,0.007148323846307889,94.43851866958491,B
CANDY BUTTON PHOTO ALBUM,703.54,0.007147409517546796,94.44566607910245,B
FAIRY CAKES NOTEBOOK A7 SIZE,702.25,0.007134304138637799,94.45280038324108,B
TABLE LAMP WHITE SHADE WOOD BASE,702.0699999999999,0.007132475481115614,94.4599328587222,B
GOLD STANDING GNOME,700.84,0.007119979654714013,94.46705283837692,B
GLITTER CHRISTMAS TREE WITH BELLS,700.76,0.007119166918037485,94.47417200529495,B
GINGHAM ROSE WRAP,698.8,0.007099254869462576,94.4812712601644,B
RED HEART LUGGAGE TAG,698.36,0.007094784817741678,94.48836604498214,B
COSY SLIPPER SHOES LARGE RED,698.0100000000001,0.007091229094781873,94.49545727407693,B
DAISY NOTEBOOK ,698.01,0.007091229094781873,94.50254850317171,B
ENVELOPE 50 CURIOUS IMAGES,697.75,0.00708858770058316,94.50963709087229,B
FLAG OF ST GEORGE ,697.43,0.007085336753877053,94.51672242762616,B
STRAWBERRY SCENTED SET/9 T-LIGHTS,696.89,0.007079850781310496,94.52380227840747,B
DINOSAUR BIRTHDAY CARD,695.11,0.007061767390257772,94.53086404579773,B
DOORSTOP RACING CAR DESIGN,694.08,0.007051303405547489,94.53791534920327,B
"RETRO ""TEA FOR ONE"" ",694.01,0.007050592260955528,94.54496594146423,B
FLOWER FAIRY OIL BURNER SET SUMMER,693.25,0.007042871262528522,94.55200881272675,B
HELLO SAILOR BATHROOM SET,691.65,0.007026616528997983,94.55903542925576,B
PINK PATCH PENCIL CASE BLUE HEART,691.1400000000001,0.0070214353326851255,94.56605686458845,B
S/3 FLWR FAIRY LILLY CANDLES,690.24,0.007012292045074197,94.57306915663352,B
CHRISTMAS MUSICAL ZINC TREE,689.9,0.007008837914198957,94.58007799454772,B
METAL DECORATION NAUGHTY CHILDREN ,689.4799999999999,0.007004571046647191,94.58708256559437,B
PACK/12 XMAS FUN CARD,688.8100000000001,0.00699776437698128,94.59408032997135,B
YELLOW SHARK HELICOPTER,688.7,0.006996646864051054,94.6010769768354,B
JIGSAW TOADSTOOLS 3 PIECE,688.13,0.006990856115230799,94.60806783295064,B
FRENCH GARDEN SIGN BLUE METAL,687.69,0.006986386063509903,94.61505421901416,B
SET OF 6 ICE CREAM SKITTLES,687.69,0.006986386063509903,94.62204060507767,B
BLUE SWEETHEART BRACELET,684.41,0.006953063859772298,94.62899366893744,B
MINI JIGSAW PURDEY,683.68,0.006945647637598989,94.63593931657503,B
PURPLE GREEN FLOWER PIGGY BANK,682.99,0.006938637783763946,94.6428779543588,B
"BREAD BIN, DINER STYLE, IVORY",682.7499999999999,0.006936199573734364,94.64981415393252,B
CUPBOARD 3 DRAWER MA CAMPAGNE,682.0699999999999,0.0069292913119838855,94.65674344524452,B
PINK NEW BAROQUECANDLESTICK CANDLE,682.01,0.006928681759476491,94.66367212700399,B
PINK SWEETHEART BRACELET,680.9,0.0069174050380896804,94.67058953204209,B
RIDGED GLASS PENDANT LAMPSHADE,680.8499999999999,0.0069168970776668495,94.67750642911976,B
VINTAGE SHELLS PRINT,680.46,0.006912934986368782,94.68441936410613,B
BLUE TV TRAY TABLE ,679.39,0.006902064633320234,94.69132142873946,B
SMALL SQUARE CUT GLASS CANDLESTICK,678.9200000000001,0.006897289805345639,94.69821871854481,B
BUNNY WOODEN PAINTED WITH BIRD ,678.8199999999999,0.00689627388449998,94.7051149924293,B
FAUX FUR CHOCOLATE THROW,678.36,0.00689160064860995,94.71200659307792,B
PARTY PIZZA DISH RED RETROSPOT,678.34,0.006891397464440819,94.71889799054236,B
HIPPY CHIC DECORATIVE PARASOL,675.74,0.006864983522453694,94.7257629740648,B
MR ROBOT SOFT TOY,673.72,0.006844461921371389,94.73260743598618,B
SET OF PICTURE FRAME  STICKERS,670.1800000000001,0.006808498323435074,94.73941593430962,B
ROBIN CHRISTMAS CARD,669.73,0.0068039266796296105,94.74621986098924,B
RED ORGANIC CANDLE IN GLASS,669.62,0.006802809166699385,94.75302267015594,B
RED CHARLIE+LOLA PERSONAL DOORSIGN,668.34,0.006789805379874955,94.75981247553582,B
BLUE ROSE FABRIC MIRROR,667.99,0.006786249656915148,94.76659872519274,B
SMALL PINK MAGIC CHRISTMAS TREE,667.6899999999999,0.006783201894378173,94.77338192708712,B
FLOWER FAIRY SET 3 CANDLES LAVENDER,666.85,0.0067746681592746405,94.7801565952464,B
JARDIN ETCHED GLASS FRUITBOWL,666.5,0.006771112436314836,94.78692770768271,B
SET OF RED SALAD SERVERS ,664.73,0.0067531306373466785,94.79368083832006,B
FLOWERS  STICKERS,664.51,0.006750895611486228,94.80043173393155,B
HOLLY TOP CHRISTMAS STOCKING,664.4,0.006749778098556004,94.8071815120301,B
PEG BAG APPLE DESIGN,664.35,0.006749270138133175,94.81393078216823,B
LARGE  TALL CAMPHOR WOOD TOADSTOOL ,662.55,0.0067309835629113185,94.82066176573115,B
LUNCHBAG SUKI  DESIGN ,661.63,0.00672163709113126,94.82738340282228,B
ASSORTED LAQUERED INCENSE HOLDERS,661.5400000000001,0.006720722762370167,94.83410412558464,B
FLOWER FAIRY INCENSE ROSE,661.23,0.006717573407748625,94.8408216989924,B
BIRD DECORATION GREEN  SPOT,660.62,0.006711376290590107,94.847533075283,B
PING MICROWAVE APRON,660.62,0.006711376290590107,94.85424445157359,B
VINTAGE WOODEN PLATE RACK,659.1500000000001,0.006696442254158926,94.86094089382775,B
RECYCLED PENCIL WITH RABBIT ERASER,659.1,0.006695934293736097,94.86763682812148,B
BLUE SPOTTY LUGGAGE TAG ,657.9,0.006683743243588193,94.87432057136506,B
DECORATION  BUTTERFLY  MAGIC GARDEN,656.99,0.006674498363892699,94.88099506972895,B
SET OF 36 SILVER PAPER DOILIES,656.9399999999999,0.006673990403469869,94.88766906013242,B
CERAMIC PLATE LOVE HEART DESIGN,656.87,0.0066732792588779085,94.8943423393913,B
PINK  POLKADOT CUP,656.76,0.006672161745947685,94.90101450113725,B
STRING OF STARS CARD HOLDER,656.6100000000001,0.006670637864679197,94.90768513900193,B
"FRENCH BLUE METAL DOOR SIGN, 2",656.41,0.006668606022987879,94.91435374502491,B
MINI CAKE STAND HANGING HEARTS,655.01,0.006654383131148659,94.92100812815606,B
JIGSAW TREE WITH WATERING CAN,654.01,0.0066442239226920715,94.92765235207875,B
ASS COL LARGE SAND FROG P'WEIGHT,653.97,0.006643817554353808,94.9342961696331,B
PINK PILLAR CANDLE SILVER FLOCK,653.63,0.006640363423478568,94.94093653305657,B
ESSENTIAL BALM 3.5g TIN IN ENVELOPE,652.97,0.006633658345897221,94.94757019140246,B
SET/4 2 TONE EGG SHAPE MIXING BOWLS,651.05,0.006614152665660575,94.95418434406812,B
SET OF 16 VINTAGE SKY BLUE CUTLERY,650.15,0.006605009378049647,94.96078935344617,B
POSY SHOPPER BAG,649.8199999999999,0.006601656839258974,94.96739101028544,B
GINGHAM HEART WREATH,647.7500000000001,0.006580627277753842,94.9739716375632,B
VICTORIAN METAL POSTCARD CHRISTMAS,646.4399999999999,0.006567318714675713,94.98053895627787,B
SET OF 3 PINK FLYING DUCKS,646.24,0.006565286872984395,94.98710424315085,B
PINK BREAKFAST CUP AND SAUCER ,646.22,0.006565083688815263,94.99366932683967,B
SMALL GLASS SUNDAE DISH CLEAR,645.58,0.006558581795403048,95.00022790863507,C
JARDIN ETCHED GLASS LARGE BELL JAR,645.3,0.006555737217035204,95.00678364585211,C
"FRENCH BLUE METAL DOOR SIGN, 3",645.15,0.006554213335766715,95.01333785918787,C
NEW ENGLAND TEATOWELS,644.88,0.006551470349483438,95.01988932953735,C
DANISH ROSE UMBRELLA STAND,644.55,0.006548117810692764,95.02643744734804,C
TUB 24 PINK FLOWER PEGS,643.24,0.006534809247614635,95.03297225659566,C
CIRCLE OF FRIENDS CANDLE HOLDER,642.66,0.006528916906709816,95.03950117350236,C
JASMINE VOTIVE CANDLE,642.3199999999999,0.006525462775834576,95.0460266362782,C
LA PALMIERA WALL THERMOMETER,641.75,0.006519672027014323,95.05254630830521,C
WOVEN BUBBLE GUM CUSHION COVER,639.7,0.00649884564967832,95.05904515395488,C
PACK OF 20 FAIRY CAKE PAPER NAPKINS,639.47,0.006496509031733305,95.06554166298662,C
BLUE  DIAMANTE PEN IN GIFT BOX,639.07,0.0064924453483506716,95.07203410833498,C
TRIANGULAR RIDGED GLASS POSY HOLDER,638.8,0.0064897023620673925,95.07852381069705,C
NEW BAROQUE IVORY CUSHION COVER ,638.34,0.006485029126177363,95.08500883982323,C
LADLE LOVE HEART RED ,638.15,0.006483098876570611,95.0914919386998,C
DIAMANTE BOW BROOCH BLACK COLOUR,638.07,0.0064822861398940845,95.0979742248397,C
"STRING OF 8 BUTTERFLIES,PINK",636.62,0.006467555287632034,95.10444178012733,C
MONEY BOX CONFECTIONERY DESIGN,636.23,0.006463593196333965,95.11090537332366,C
ASS COL SMALL SAND GECKO P'WEIGHT,636.06,0.006461866130896345,95.11736723945455,C
MOTORING TISSUE BOX,635.25,0.0064536371720465115,95.1238208766266,C
PAPERWEIGHT SAVE THE PLANET,634.57,0.006446728910296033,95.13026760553689,C
FRENCH CHATEAU LARGE FRUIT BOWL ,634.51,0.0064461193577886365,95.13671372489468,C
BLACK CHAMPAGNE GLASS,634.08,0.0064417508981523056,95.14315547579282,C
SET OF 3 BIRD LIGHT PINK FEATHER ,632.81,0.0064288487034124394,95.14958432449623,C
MIRROR MOSAIC CANDLE PLATE,631.01,0.006410562128190584,95.15599488662443,C
PINK PAINTED KASHMIRI TABLE,630.0,0.006400301327649432,95.16239518795207,C
3 TRADITIONAl BISCUIT CUTTERS  SET,629.74,0.0063976599334507195,95.16879284788553,C
DECORATIVE FLORE BATHROOM BOTTLE,629.51,0.0063953233155057045,95.17518817120103,C
SET OF 3 CHRISTMAS BRIAR CANDLES,626.39,0.006363626585121155,95.18155179778616,C
WRAP BLUE RUSSIAN FOLKART,626.25,0.006362204295937233,95.1879140020821,C
PARTY INVITES FOOTBALL,625.4599999999999,0.0063541785212565295,95.19426818060336,C
S/5 MINI ICE CREAM FRIDGE MAGNETS,625.1999999999999,0.0063515371270578165,95.20061971773042,C
BUBBLE GUM SCARF KNITTING KIT,624.21,0.006341479510685797,95.2069611972411,C
"DECORATION , HANGING METAL CHICKEN",623.96,0.006338939708571651,95.21330013694967,C
TROPICAL LUGGAGE TAG,621.81,0.006317097410389988,95.21961723436006,C
DECORATION WHITE CHICK MAGIC GARDEN,621.8,0.006316995818305422,95.22593423017837,C
PINK CAT FLORAL CUSHION COVER ,620.52,0.006303992031480994,95.23223822220984,C
TURQ ICE CREAM BUM BAG ,619.84,0.006297083769730515,95.23853530597957,C
DOLLY HONEYCOMB GARLAND,619.67,0.006295356704292895,95.24483066268387,C
"WRAP, FRIENDSHIP ON GREEN",619.5,0.0062936296388552745,95.25112429232273,C
CANDY SPOT EGG WARMER HARE,618.54,0.006283876798736951,95.25740816912146,C
EASTER DECORATION EGG BUNNY ,618.3,0.0062814385887073705,95.26368960771016,C
SET/4 SCENTED CANDLES IN RAMEKINS,615.84,0.006256446935904168,95.26994605464607,C
SMALL ORIENTAL BLUE FOLDING STOOL,615.4,0.00625197688418327,95.27619803153026,C
SET/4 BUTTERFLY MIRROR MAGNETS,615.07,0.006248624345392598,95.28244665587565,C
SWEETHEART WIRE MAGAZINE RACK,614.34,0.00624120812321929,95.28868786399886,C
RETRO SISTERS EXPRESSO CUPS,614.1,0.006238769913189708,95.29492663391206,C
CHUNKY SILVER NECKLACE PASTEL FLOWE,613.4399999999999,0.006232064835608361,95.30115869874767,C
SET OF 3 WICKER BASKET ROSE,612.8199999999999,0.006225766126365277,95.30738446487403,C
VINTAGE PINK DECORATIVE PARASOL,611.97,0.00621713079917718,95.3136015956732,C
FLYING SAUCER TABLE LIGHT IN WHITE,611.51,0.006212457563287149,95.3198140532365,C
IVORY LOVE BIRD CANDLE,610.3100000000001,0.006200266513139246,95.32601431974963,C
BLUE COAT RACK PARIS FASHION,610.1899999999999,0.006199047408124455,95.33221336715776,C
"FRENCH BLUE METAL DOOR SIGN, 5",610.11,0.006198234671447929,95.33841160182921,C
PACK OF 12 RED RETROSPOT TISSUES ,609.9999999999999,0.006197117158517703,95.34460871898773,C
LOO ROLL  METAL SIGN ,607.96,0.006176392373266268,95.35078511136099,C
JIGSAW RABBIT AND BIRDHOUSE,607.92,0.006175986004928003,95.35696109736593,C
PINK  HEART CONFETTI IN TUBE,607.37,0.0061703984402768815,95.3631314958062,C
MAGIC DRAWING SLATE GO TO THE FAIR ,606.26,0.006159121718890071,95.3692906175251,C
RATTLE SNAKE EGGS,605.83,0.006154753259253739,95.37544537078435,C
BLUE POLKADOT CUP,605.49,0.0061512991283785,95.38159666991272,C
FRENCH CHATEAU SMALL FRUITBOWL,605.22,0.006148556142095222,95.38774522605482,C
YELLOW DRAGONFLY HELICOPTER,603.54,0.006131488671888155,95.3938767147267,C
PARTY INVITES BALLOON GIRL,603.4599999999999,0.006130675935211629,95.40000739066191,C
RED DRAGONFLY HELICOPTER,603.45,0.006130574343127065,95.40613796500504,C
ORANGE FLOWER MUG ,603.4499999999999,0.006130574343127063,95.41226853934818,C
SMALL GREEN PEONY FOLDING STOOL,602.6,0.006121939015938964,95.41839047836412,C
BLUE PATCH PENCIL CASE PINK HEART,601.53,0.006111068662890417,95.424501547027,C
DAISY JOURNAL ,601.45,0.0061102559262138905,95.43061180295322,C
4 VANILLA BOTANICAL CANDLES,600.24,0.006097963283981421,95.4367097662372,C
BLACK TEA TOWEL CLASSIC DESIGN,598.76,0.006082927655465673,95.44279269389267,C
FROG SOCK PUPPET,597.7600000000001,0.006072768447009087,95.44886546233968,C
12 MINI TOADSTOOL PEGS,597.56,0.006070736605317768,95.454936198945,C
CLASSICAL ROSE DISH,596.94,0.0060644378960746865,95.46100063684108,C
IF YOU CAN'T STAND THE HEAT MUG,596.57,0.00606067898894575,95.46706131583002,C
"FRENCH BLUE METAL DOOR SIGN, 4",596.34,0.006058342371000734,95.47311965820103,C
MIRRORED DOVE WALL DECORATION,595.62,0.006051027740911991,95.47917068594194,C
NIGHTINGALE COATHOOK WHITE,594.3199999999999,0.006037820769918429,95.48520850671186,C
BLUE NEW BAROQUE CANDLESTICK CANDLE,593.96,0.006034163454874058,95.49124267016673,C
RED HEARTS LIGHT CHAIN ,593.76,0.006032131613182741,95.49727480177991,C
ZINC HEART LATTICE DOUBLE PLANTER,593.03,0.006024715391009432,95.50329951717092,C
2 PICTURE BOOK EGGS EASTER BUNNY,592.7,0.00602136285221876,95.50932088002314,C
CHRISTMAS TREE T-LIGHT HOLDER,592.39,0.0060182134975972175,95.51533909352074,C
PINK METAL SWINGING BUNNY,592.18,0.006016080063821334,95.52135517358455,C
POLKA DOT PISTACHIO PAIL,591.6600000000001,0.00601079727542391,95.52736597085998,C
ARCHED GREY MIRROR,591.58,0.006009984538747383,95.53337595539872,C
GLASS SPHERE CANDLE STAND LARGE ,590.45,0.00599850463319144,95.53937446003192,C
HAWAIIAN GRASS SKIRT ,589.9200000000001,0.00599312025270945,95.54536758028463,C
BLUE SPOTTY PURSE ,589.9000000000001,0.005992917068540319,95.55136049735317,C
MOROCCAN BEATEN METAL DISH,589.73,0.005991190003102697,95.55735168735627,C
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,589.2,0.005985805622620708,95.56333749297889,C
"FRENCH BOTTLE, BRASSERIE DES ARTIST",588.64,0.005980116465885019,95.56931760944477,C
RETRO PLASTIC POLKA TRAY,588.55,0.005979202137123925,95.5752968115819,C
VINTAGE NOTEBOOK TRAVELOGUE,588.19,0.005975544822079556,95.58127235640397,C
CLAM SHELL LARGE,588.0600000000002,0.0059742241249802,95.58724658052896,C
POTTING SHED SEED TIN,587.8,0.005971582730781485,95.59321816325973,C
VINTAGE BEAD NOTEBOOK,587.73,0.005970871586189525,95.59918903484592,C
FLORAL BLUE MONSTER,587.58,0.005969347704921037,95.60515838255084,C
PING! MICROWAVE PLATE,587.17,0.0059651824294538365,95.61112356498029,C
SET/4 BADGES WOODLAND ANIMAL,587.08,0.005964268100692744,95.61708783308099,C
ASSTD DESIGN POP ART SLIM PEN,586.5,0.005958375759787924,95.62304620884078,C
"FRENCH BLUE METAL DOOR SIGN, 8",586.36,0.005956953470604002,95.62900316231138,C
WRAP FOLK ART,585.25,0.0059456767492171905,95.6349488390606,C
JAM JAR WITH PINK LID,583.9399999999999,0.005932368186139062,95.64088120724674,C
PACK 4 FLOWER/BUTTERFLY PATCHES,583.68,0.005929726791940349,95.64681093403867,C
HILDA CANDY SPOT RABBIT,582.93,0.00592210738559791,95.65273304142427,C
LIGHT BIRD HOUSE TREE DECORATION,582.85,0.005921294648921383,95.6586543360732,C
CANDY SPOT TEA COSY,582.52,0.005917942110130709,95.66457227818333,C
PAPER POCKET TRAVELING FAN ,582.4300000000001,0.0059170277813696175,95.6704893059647,C
POLKADOT RAIN HAT ,581.68,0.0059094083750271765,95.67639871433973,C
FENG SHUI PILLAR CANDLE,581.5899999999999,0.005908494046266084,95.68230720838599,C
CERAMIC BIRDHOUSE FINCH BLUE  LARGE,581.27,0.005905243099559977,95.68821245148555,C
SMALL FOLKART STAR CHRISTMAS DEC,581.07,0.00590321125786866,95.69411566274343,C
HOT WATER BOTTLE BABUSHKA LARGE,580.8,0.005900468271585381,95.70001613101502,C
BLACK AND WHITE DOG BOWL,579.7800000000001,0.005890105878959664,95.70590623689398,C
GLASS CHICKEN BUTTER DISH,579.3100000000001,0.005885331050985068,95.71179156794497,C
TROPICAL PASSPORT COVER ,578.98,0.005881978512194394,95.71767354645716,C
CONCH SHELL,577.6899999999999,0.005868873133285397,95.72354241959044,C
"FRENCH BLUE METAL DOOR SIGN, 0",577.51,0.005867044475763212,95.72940946406621,C
ROSE 1 WICK MORRIS BOXED CANDLE,574.91,0.005840630533776087,95.73525009459999,C
SMALL ORIENTAL RED FOLDING STOOL,574.71,0.00583859869208477,95.74108869329207,C
SET OF 4 NAPKIN CHARMS LEAVES   ,574.61,0.005837582771239112,95.7469262760633,C
GLASS CHALICE GREEN  SMALL ,574.55,0.0058369732187317155,95.75276324928204,C
VINTAGE NOTEBOOK PARIS DAYS,574.0400000000001,0.005831792022418858,95.75859504130446,C
RETROSPOT CANDLE  SMALL,573.12,0.0058224455506387975,95.7644174868551,C
"FRENCH BLUE METAL DOOR SIGN, 9",572.58,0.005816959578072242,95.77023444643316,C
SWALLOW SQUARE TISSUE BOX,571.87,0.005809746540068065,95.77604419297323,C
WRAP WEDDING DAY,571.08,0.005801720765387362,95.78184591373862,C
BLUE SPOTTY PASSPORT COVER,570.85,0.005799384147442347,95.78764529788606,C
PANDA AND BUNNIES STICKER SHEET,570.64,0.005797250713666463,95.79344254859973,C
CERAMIC BOWL WITH LOVE HEART DESIGN,570.2900000000001,0.0057936949907066585,95.79923624359043,C
FLOWER FAIRY INCENSE BOUQUET,569.34,0.0057840437426729015,95.80502028733311,C
SET/12 TAPER CANDLES,569.26,0.005783231005996374,95.8108035183391,C
"WHITE PEARL BEADED HEART, SMALL",569.16,0.005782215085150715,95.81658573342425,C
LARGE TORTILLA DESIGN RED BOWL,568.89,0.005779472098867438,95.82236520552311,C
RED POLKADOT PUDDING BOWL,568.8100000000001,0.005778659362190911,95.8281438648853,C
PEG BAG APPLES DESIGN,568.4599999999999,0.005775103639231104,95.83391896852454,C
WATERING CAN SINGLE HOOK PISTACHIO,567.48,0.005765147614943651,95.83968411613948,C
RETRO MOD TRAY,567.38,0.005764131694097991,95.84544824783357,C
MRS ROBOT SOFT TOY,567.34,0.005763725325759728,95.85121197315934,C
ENAMEL COLLANDER CREAM,567.12,0.005761490299899279,95.85697346345924,C
WRAP BLUE REINDEER,567.0,0.005760271194884489,95.86273373465413,C
TEACUP AND SAUCER REGENCY ROSES,566.7,0.005757223432347513,95.86849095808648,C
RETRO SPOT CANDLE  MEDIUM,566.22,0.005752347012288352,95.87424330509877,C
RED FLOCK LOVE HEART PHOTO FRAME,561.68,0.0057062242058954485,95.87994952930467,C
ASSTD HEARTS DESIGN MUGS,561.05,0.005699823904567799,95.88564935320923,C
RED ROSE AND LACE C/COVER,560.5,0.005694236339916677,95.89134358954915,C
"FRENCH BLUE METAL DOOR SIGN, 7",560.05,0.005689664696111213,95.89703325424526,C
MOUSEY LONG LEGS SOFT TOY,559.78,0.005686921709827935,95.90272017595508,C
ROMANTIC IMAGES GIFT WRAP SET,559.62,0.005685296236474882,95.90840547219156,C
PINK JEWELLED PHOTO FRAME,559.45,0.005683569171037262,95.9140890413626,C
SET OF 6 T-LIGHTS CACTI ,559.37,0.005682756434360735,95.91977179779697,C
CANDY SPOT APRON,559.28,0.005681842105599641,95.92545363990257,C
HANGING HEART MIRROR DECORATION ,558.04,0.005669244687113475,95.93112288458968,C
THE KING GIFT BAG,557.43,0.0056630475699549565,95.93678593215964,C
SET OF 36 DOILIES VINTAGE CHRISTMAS,557.4,0.005662742793701259,95.94244867495334,C
ROUND CACTUS CANDLE,556.7800000000001,0.005656444084458177,95.94810511903779,C
SILVER PHOTO FRAME,554.78,0.005636125667545003,95.95374124470534,C
KEEP OUT GIRLS DOOR HANGER ,554.13,0.005629522182048222,95.95937076688739,C
2 PICTURE BOOK EGGS EASTER CHICKS,553.83,0.005626474419511246,95.9649972413069,C
PIN CUSHION BABUSHKA RED,553.0300000000001,0.005618347052745978,95.97061558835965,C
FELT TOADSTOOL  SMALL,552.4499999999999,0.0056124547118411566,95.97622804307149,C
 RIDGED GLASS T-LIGHT HOLDER,552.12,0.005609102173050483,95.98183714524454,C
MEASURING TAPE RUSSIAN DOLL PINK,551.7,0.005604835305498717,95.98744198055005,C
SET OF 36 DOILIES SPACEBOY DESIGN ,551.6,0.005603819384653059,95.99304579993469,C
2 PICTURE BOOK EGGS EASTER DUCKS,550.11,0.005588682164052745,95.99863448209875,C
"FRENCH BLUE METAL DOOR SIGN, 6",550.1,0.005588580571968179,96.00422306267072,C
GLASS CHALICE GREEN  LARGE ,549.12,0.0055786245476807245,96.0098016872184,C
CANDY SPOT BREAD BASKETS,548.81,0.005575475193059181,96.01537716241145,C
COLUMBIAN CANDLE RECTANGLE,547.85,0.00556572235294086,96.0209428847644,C
SET 3 JARDIN DE FEMME SCENT CANDLES,547.74,0.005564604840010635,96.0265074896044,C
FORKED CACTUS CANDLE,547.34,0.005560541156628001,96.03206803076102,C
FELT FARM ANIMAL RABBIT,547.16,0.005558712499105814,96.03762674326013,C
RED RETROSPOT PURSE ,547.0300000000001,0.00555739180200646,96.04318413506213,C
GREEN METAL SWINGING BUNNY,546.8,0.005555055184061443,96.0487391902462,C
FROG KING WATERING CAN,545.1600000000001,0.005538394082192643,96.05427758432839,C
SMALL CAMPHOR WOOD FIELD  MUSHROOM,545.15,0.005538292490108076,96.05981587681849,C
MARAKESH LANTERN LARGE,544.5,0.005531689004611294,96.0653475658231,C
JELLY BABIES YELLOW SMALL BOWL,543.41,0.0055206154673936155,96.07086818129049,C
"CARD, BILLBOARD FONT",543.34,0.005519904322801655,96.07638808561329,C
GREEN GOOSE FEATHER CHRISTMAS TREE ,542.61,0.005512488100628346,96.08190057371392,C
FOLKART CROWN TABLE DECORATIONS,542.47,0.0055110658114444246,96.08741163952537,C
SET/6 GINGERBREAD STAR T-LIGHTS,540.21,0.005488106000332539,96.0928997455257,C
BOTANICAL ROSE GREETING CARD,539.98,0.005485769382387524,96.09838551490809,C
ROSE DU SUD CUSHION COVER ,539.13,0.005477134055199426,96.10386264896329,C
MULTICOLOUR HONEYCOMB PAPER GARLAND,538.97,0.005475508581846373,96.10933815754514,C
MIDNIGHT GLAMOUR SCARF KNITTING KIT,538.6,0.005471749674717435,96.11480990721985,C
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,536.88,0.005454275836172106,96.12026418305602,C
FUSCHIA/GREEN STRIPE WOOLLY BLANKET,536.24,0.005447773942759891,96.12571195699879,C
RED BIRD HOUSE TREE DECORATION,535.89,0.005444218219800086,96.13115617521858,C
NEW BAROQUE BLACK PHOTO ALBUM,535.69,0.005442186378108769,96.13659836159668,C
TALL ROCOCO CANDLE HOLDER,535.63,0.005441576825601374,96.14203993842229,C
S/4 BLUE DINNER CANDLE SILVER FLOCK,534.58,0.005430909656721958,96.14747084807901,C
LOVELY BONBON STICKER SHEET,534.52,0.005430300104214562,96.15290114818322,C
SILVER CHARM NECKLACE 70CM,534.27,0.005427760302100416,96.15832890848532,C
LARGE CAMPHOR WOOD FIELD MUSHROOM ,532.3199999999999,0.005407949845610072,96.16373685833092,C
MINI JIGSAW DINOSAUR ,531.72,0.005401854320536121,96.16913871265146,C
SILVER GLITTER FLOWER VOTIVE HOLDER,531.5600000000001,0.005400228847183068,96.17453894149864,C
ASSTD DESIGN 3D PAPER STICKERS,530.7,0.005391491927910403,96.17993043342655,C
PREMIUM CHURCH CANDLE,530.16,0.005386005955343846,96.1853164393819,C
 IVORY PAPER CUP CAKE CASES ,530.16,0.005386005955343846,96.19070244533724,C
SILVER FISHING GNOME ,529.9200000000001,0.005383567745314266,96.19608601308255,C
SMALL MARAKESH LANTERN ON STICK,529.49,0.005379199285677933,96.20146521236823,C
PACK OF 12 CIRCUS PARADE TISSUES ,528.3399999999999,0.005367516195952857,96.20683272856418,C
MAGNETS PACK OF 4 VINTAGE LABELS ,527.88,0.005362842960062828,96.21219557152425,C
METAL SIGN HIS DINNER IS SERVED,524.78,0.00533134941384741,96.2175269209381,C
CHILDRENS APRON APPLE DESIGN,524.71,0.005330638269255451,96.22285755920736,C
JAM JAR WITH GREEN LID,524.12,0.005324644336266064,96.22818220354362,C
ROSE SCENT CANDLES IN GLASS,523.15,0.0053147899040631745,96.23349699344769,C
75 BLACK FAIRY CAKE CASES,522.9499999999999,0.005312758062371858,96.23880975151006,C
SILVER GLASS T-LIGHT SET,522.34,0.005306560945213341,96.24411631245528,C
BLUE PULL BACK RACING CAR,522.3100000000001,0.005306256168959644,96.24942256862424,C
GOLD MINI TAPE MEASURE ,521.34,0.005296401736756754,96.254718970361,C
YELLOW BREAKFAST CUP AND SAUCER,520.71,0.005290001435429105,96.26000897179642,C
SET OF 3 SILVER FLYING DUCKS,518.4,0.0052665336638943894,96.26527550546032,C
STARS GIFT TAPE ,518.33,0.005265822519302429,96.27054132797963,C
GREEN ROSE CUSHION COVER,517.48,0.0052571871921143305,96.27579851517174,C
WHITE PICNIC BARBECUE BUCKET,517.4300000000001,0.005256679231691501,96.28105519440344,C
75 GREEN PETIT FOUR CASES,517.25,0.0052548505741693155,96.28631004497761,C
GREEN GIANT GARDEN THERMOMETER,517.2,0.005254342613746487,96.29156438759136,C
PINK POT PLANT CANDLE,515.1800000000001,0.005233821012664182,96.29679820860403,C
SET/6 PINK BIRD T-LIGHT CANDLES,514.1,0.005222849067531069,96.30202105767157,C
PASTEL BLUE PHOTO ALBUM ,514.06,0.005222442699192804,96.30724350037076,C
WRAP GREEN RUSSIAN FOLKART ,512.75,0.005209134136114677,96.31245263450687,C
